Time,data
1675190321.5104036,962.0838012695312
1675190321.5352147,962.4422607421875
1675190321.5633917,962.0610961914062
1675190321.5881844,962.3743286132812
1675190321.616635,962.129638671875
1675190321.6424642,963.0271606445312
1675190321.6697237,961.7274169921875
1675190321.6946673,961.9005737304688
1675190321.7193568,962.6775512695312
1675190321.7478545,962.2581787109375
1675190321.7734387,962.1412963867188
1675190321.800937,961.75390625
1675190321.826475,961.8823852539062
1675190321.8541737,962.2556762695312
1675190321.8789377,962.25634765625
1675190321.9074128,962.21728515625
1675190321.9322302,960.844482421875
1675190321.9609668,960.9629516601562
1675190321.9858198,960.7255249023438
1675190322.0138047,958.9577026367188
1675190322.0389848,656.3814086914062
1675190322.0638487,648.9529418945312
1675190322.0915527,654.1703491210938
1675190322.116869,646.7412109375
1675190322.1449487,628.7727661132812
1675190322.1709836,595.07421875
1675190322.1983504,621.1600341796875
1675190322.2233667,757.1984252929688
1675190322.2513695,780.3310546875
1675190322.275957,760.9896240234375
1675190322.3017201,734.0902709960938
1675190322.3293216,715.6138916015625
1675190322.3541727,699.3593139648438
1675190322.382501,674.4666137695312
1675190322.4082644,646.4705810546875
1675190322.4326222,615.358154296875
1675190322.4607148,603.6762084960938
1675190322.4851146,587.4010009765625
1675190322.513535,569.7607421875
1675190322.538759,564.4247436523438
1675190322.5671408,570.712646484375
1675190322.5916252,577.4252319335938
1675190322.6199875,582.2661743164062
1675190322.6459374,585.6181640625
1675190322.673159,588.8536987304688
1675190322.6981099,590.9829711914062
1675190322.7229419,592.4411010742188
1675190322.7512395,593.0634765625
1675190322.7759554,594.4343872070312
1675190322.8045268,596.056640625
1675190322.8292692,597.4320678710938
1675190322.8579664,598.3854370117188
1675190322.883064,599.7715454101562
1675190322.9107778,601.0368041992188
1675190322.9354804,601.877685546875
1675190322.9609349,601.886474609375
1675190322.9889038,602.3250732421875
1675190323.0135498,603.4017944335938
1675190323.041719,604.31005859375
1675190323.0675278,605.1757202148438
1675190323.095168,606.7578735351562
1675190323.120848,609.5463256835938
1675190323.1483285,612.1799926757812
1675190323.1734633,615.4862670898438
1675190323.2014742,619.8994140625
1675190323.2270706,625.237060546875
1675190323.2514746,629.7747192382812
1675190323.279373,632.8660888671875
1675190323.304707,634.2398681640625
1675190323.3326077,634.677001953125
1675190323.358353,637.2041015625
1675190323.3827612,639.0233154296875
1675190323.4107249,644.0281372070312
1675190323.4357762,658.185302734375
1675190323.4640095,671.4699096679688
1675190323.4886801,684.9033813476562
1675190323.5169728,693.9418334960938
1675190323.541772,706.8779296875
1675190323.570242,720.6812744140625
1675190323.595447,730.8447265625
1675190323.620021,749.4618530273438
1675190323.6482637,750.8226928710938
1675190323.6732757,758.5123901367188
1675190323.7015831,773.142333984375
1675190323.7269335,778.5736694335938
1675190323.7547588,804.8948974609375
1675190323.7804813,858.0807495117188
1675190323.8078816,871.8408813476562
1675190323.8329437,868.51025390625
1675190323.860932,857.3566284179688
1675190323.885883,841.6567993164062
1675190323.9143565,826.1350708007812
1675190323.9389584,825.4554443359375
1675190323.9641583,840.0808715820312
1675190323.9925013,863.2255859375
1675190324.0174222,922.6510620117188
1675190324.0455337,962.9901733398438
1675190324.0711274,963.8787231445312
1675190324.0986176,962.5584106445312
1675190324.1234448,962.7753295898438
1675190324.148124,961.5314331054688
1675190324.176532,962.813232421875
1675190324.2020884,962.5731811523438
1675190324.2297182,962.7543334960938
1675190324.2547002,962.839599609375
1675190324.2796779,961.6755981445312
1675190324.3076153,961.672119140625
1675190324.3334174,962.6604614257812
1675190324.361024,961.5823974609375
1675190324.3867748,962.569580078125
1675190324.4140646,962.67578125
1675190324.4391901,961.9603271484375
1675190324.4672825,962.2420654296875
1675190324.4923487,962.5620727539062
1675190324.5205917,962.315673828125
1675190324.5461853,962.9740600585938
1675190324.5736382,962.3949584960938
1675190324.5996525,962.8050537109375
1675190324.623486,962.1412963867188
1675190324.6518354,961.9071044921875
1675190324.6774156,962.031005859375
1675190324.7049594,963.4381713867188
1675190324.7302632,962.1661987304688
1675190324.7579696,962.4107055664062
1675190324.783731,962.3714599609375
1675190324.8114557,961.9769287109375
1675190324.8359742,962.5238647460938
1675190324.860925,961.8104858398438
1675190324.889254,962.407958984375
1675190324.914408,961.7036743164062
1675190324.9426727,962.091552734375
1675190324.9674911,961.5609741210938
1675190324.995584,962.2093505859375
1675190325.020962,961.986328125
1675190325.0460975,962.3876953125
1675190325.074628,961.970947265625
1675190325.0989265,962.1492309570312
1675190325.1274724,961.8927001953125
1675190325.1523807,962.3773193359375
1675190325.1798043,962.4338989257812
1675190325.2049348,962.7780151367188
1675190325.2330632,961.7260131835938
1675190325.2593343,962.7008056640625
1675190325.286426,962.1748657226562
1675190325.3111205,962.4262084960938
1675190325.336015,962.6783447265625
1675190325.364369,962.6488037109375
1675190325.3895295,962.185546875
1675190325.4180217,961.8163452148438
1675190325.442735,961.75634765625
1675190325.4707885,961.565673828125
1675190325.495714,962.1906127929688
1675190325.52072,962.7164916992188
1675190325.5487242,962.3179931640625
1675190325.5734785,962.0150756835938
1675190325.602011,962.1661987304688
1675190325.627047,962.5748291015625
1675190325.6550512,962.0534057617188
1675190325.6802273,962.4002685546875
1675190325.708535,961.6769409179688
1675190325.7330317,962.3865356445312
1675190325.758053,961.9558715820312
1675190325.787471,961.9077758789062
1675190325.8117034,962.7049560546875
1675190325.8392649,962.5226440429688
1675190325.8650308,962.4600830078125
1675190325.8923655,962.46630859375
1675190325.918548,962.1858520507812
1675190325.945623,961.9634399414062
1675190325.9707072,961.9837036132812
1675190325.9959052,962.2449951171875
1675190326.02354,962.3142700195312
1675190326.0488884,962.0111083984375
1675190326.0765536,962.2835693359375
1675190326.102229,961.7882080078125
1675190326.129835,962.097900390625
1675190326.1549125,961.7535400390625
1675190326.1831872,961.0193481445312
1675190326.2349677,961.5109252929688
1675190326.3621025,961.2838745117188
1675190326.4097087,972.0591430664062
1675190326.4110615,1017.513671875
1675190326.4123874,1018.2623901367188
1675190326.4136338,1018.1997680664062
1675190326.4148412,1018.2637939453125
1675190326.4161425,1018.3159790039062
1675190326.4173253,1018.3217163085938
1675190326.445377,1018.38427734375
1675190326.4710214,1018.3920288085938
1675190326.4986682,1018.22265625
1675190326.5272691,1018.3224487304688
1675190326.5520172,1018.2925415039062
1675190326.5779574,1018.3629150390625
1675190326.6053152,1018.3086547851562
1675190326.6309566,1018.325927734375
1675190326.6584074,1018.3235473632812
1675190326.68416,1018.2352294921875
1675190326.7119315,1018.2943115234375
1675190326.7366812,1018.3868408203125
1675190326.7612364,1018.3217163085938
1675190326.7895672,1018.345947265625
1675190326.8142252,1018.3579711914062
1675190326.8425195,1018.3552856445312
1675190326.868091,1018.3916015625
1675190326.8925598,1018.1697387695312
1675190326.9210718,1018.30322265625
1675190326.9449716,1018.3226928710938
1675190326.9735534,1018.2593383789062
1675190326.998788,1018.4443359375
1675190327.0269265,1018.3101806640625
1675190327.0522165,1018.25830078125
1675190327.0802636,1018.2750854492188
