Time,data
1675190363.262767,1018.2849731445312
1675190363.2910044,1018.2141723632812
1675190363.316747,1018.3262329101562
1675190363.3410969,1018.2254028320312
1675190363.3692765,1018.3038940429688
1675190363.394229,1018.2496337890625
1675190363.4221058,1018.283203125
1675190363.4470768,1018.243408203125
1675190363.4754138,1018.3192749023438
1675190363.588868,1018.2064208984375
1675190363.6413188,1018.28564453125
1675190363.6425445,964.9344482421875
1675190363.6437616,963.0830688476562
1675190363.6449578,962.840576171875
1675190363.6462147,962.873291015625
1675190363.6596804,963.140380859375
1675190363.6849189,963.4305419921875
1675190363.7128298,963.3173217773438
1675190363.738685,962.4541015625
1675190363.7633045,962.9080200195312
1675190363.7910967,963.6363525390625
1675190363.81746,961.8818359375
1675190363.8441043,963.8449096679688
1675190363.868904,961.7303466796875
1675190363.8973403,962.0692138671875
1675190363.9226353,962.13818359375
1675190363.9507146,962.3805541992188
1675190363.9753382,962.39111328125
1675190363.9998252,963.4664306640625
1675190364.0284684,961.896240234375
1675190364.053336,962.950927734375
1675190364.081673,962.0686645507812
1675190364.1066942,962.3680419921875
1675190364.1350636,962.7316284179688
1675190364.160339,963.1812133789062
1675190364.1880407,962.3079833984375
1675190364.2128837,962.019775390625
1675190364.2412324,961.8575439453125
1675190364.267261,962.1123046875
1675190364.294551,962.2374267578125
1675190364.3191063,962.577392578125
1675190364.3440855,962.3417358398438
1675190364.3724728,963.0819091796875
1675190364.3974588,962.2897338867188
1675190364.4257858,961.4373779296875
1675190364.4506905,961.7305297851562
1675190364.4789045,961.6300659179688
1675190364.5041416,962.0965576171875
1675190364.5282981,962.39697265625
1675190364.556824,962.8500366210938
1675190364.5825262,962.5568237304688
1675190364.6100032,962.045166015625
1675190364.6352563,962.45263671875
1675190364.6602046,962.3890380859375
1675190364.6880398,962.554931640625
1675190364.7142544,961.771484375
1675190364.7413402,961.732177734375
1675190364.7670043,961.8557739257812
1675190364.794417,961.5477905273438
1675190364.8203332,961.9074096679688
1675190364.8476949,961.1911010742188
1675190364.8734484,961.5054321289062
1675190364.9007556,962.1278686523438
1675190364.9267063,961.7367553710938
1675190364.9541485,961.995361328125
1675190364.9797258,961.9188842773438
1675190365.0039887,962.0897216796875
1675190365.032335,962.6515502929688
1675190365.0574555,961.6216430664062
1675190365.0853486,961.8983154296875
1675190365.1099803,962.1409912109375
