Time,data
1675190301.1344037,1018.2966918945312
1675190301.1618624,1018.2943115234375
1675190301.187028,1018.3466186523438
1675190301.2151341,1018.2778930664062
1675190301.2410252,1018.2607421875
1675190301.3607984,1018.2699584960938
1675190301.4759026,1017.993896484375
1675190301.4774525,966.951416015625
1675190301.479155,965.1812744140625
1675190301.4811268,964.7515869140625
1675190301.4833527,964.1033935546875
1675190301.4845207,964.1803588867188
1675190301.4861574,963.99853515625
1675190301.4879308,963.86865234375
1675190301.5062408,962.6350708007812
1675190301.5310056,963.4859619140625
1675190301.5591996,963.7435913085938
1675190301.5847,963.522705078125
1675190301.6125317,964.0302734375
1675190301.6374562,963.54150390625
1675190301.6629028,963.5709838867188
1675190301.69079,963.3677978515625
1675190301.7159498,963.2723999023438
1675190301.7437537,963.9238891601562
1675190301.7687788,963.3296508789062
1675190301.7936428,963.1758422851562
1675190301.8216677,963.4819946289062
1675190301.8468344,962.577392578125
1675190301.8745394,964.0086059570312
1675190301.9000707,962.662109375
1675190301.9288664,963.0321655273438
1675190301.9531503,963.333984375
1675190301.9775193,962.8004150390625
1675190302.0070655,962.997314453125
1675190302.0342472,963.1328125
1675190302.0594194,963.706787109375
1675190302.0840461,962.419921875
1675190302.11218,962.7899169921875
1675190302.1374416,962.7791137695312
1675190302.1655767,963.548095703125
1675190302.190604,963.1803588867188
1675190302.218837,963.2056884765625
1675190302.2438774,962.4598388671875
1675190302.271864,963.3345947265625
1675190302.2974238,962.6908569335938
1675190302.3216865,962.7221069335938
1675190302.3504062,963.0995483398438
1675190302.375905,963.0562744140625
1675190302.402903,963.2962646484375
1675190302.4285433,964.175048828125
1675190302.456625,962.95654296875
1675190302.4819415,962.4453735351562
1675190302.509497,962.8766479492188
1675190302.5343318,961.5927124023438
1675190302.558844,963.0877075195312
1675190302.5884905,962.3283081054688
1675190302.6133602,962.9201049804688
1675190302.6410136,963.151123046875
1675190302.6658957,962.9854125976562
1675190302.69381,963.0960693359375
1675190302.71909,963.3651123046875
1675190302.7434769,962.6148681640625
1675190302.771562,962.53857421875
1675190302.7971087,962.5264892578125
1675190302.825175,962.2131958007812
1675190302.8509574,962.879638671875
1675190302.8782256,962.6206665039062
1675190302.9034202,963.0440063476562
1675190302.9315736,962.7373657226562
1675190302.956175,962.22998046875
1675190302.9819038,962.2576904296875
1675190303.0094287,963.2666015625
1675190303.0346293,962.9938354492188
1675190303.0626771,962.1004028320312
1675190303.0884128,962.460205078125
1675190303.1158445,962.5264892578125
1675190303.1413288,962.1141357421875
1675190303.1688802,962.4219360351562
1675190303.1944082,963.2947387695312
1675190303.2186196,962.1123046875
1675190303.2475266,963.5098266601562
1675190303.2730412,962.5267944335938
1675190303.3001647,963.3980102539062
1675190303.3258903,963.007568359375
1675190303.3533936,963.2203369140625
1675190303.3791077,963.2991333007812
1675190303.406603,962.5186767578125
1675190303.431916,962.478515625
1675190303.459835,962.6183471679688
1675190303.4855998,962.4564208984375
1675190303.509259,963.6202392578125
1675190303.5378008,961.7321166992188
1675190303.5632918,962.6323852539062
1675190303.5910492,961.921875
1675190303.6163132,962.4636840820312
1675190303.6407518,963.0082397460938
1675190303.668867,962.09814453125
1675190303.6934109,962.8479614257812
1675190303.7224705,962.5751342773438
1675190303.7477462,963.0106811523438
1675190303.775187,962.8753051757812
1675190303.800985,961.496826171875
1675190303.8285005,962.0079956054688
1675190303.8532588,962.094482421875
1675190303.8782809,962.261962890625
1675190303.9070723,963.2228393554688
1675190303.931529,963.5119018554688
1675190303.9598875,961.7930908203125
1675190303.9841597,961.6917724609375
1675190304.0127797,961.7713623046875
1675190304.037811,962.2369384765625
1675190304.0660563,961.8202514648438
1675190304.0912867,961.686767578125
1675190304.1194637,961.6508178710938
1675190304.1447186,961.9714965820312
1675190304.1728735,962.2220458984375
1675190304.1973438,961.119140625
1675190304.2226155,654.9371337890625
1675190304.2505853,610.6270751953125
1675190304.2756984,612.536376953125
1675190304.3038452,593.2376098632812
1675190304.3292527,563.8385009765625
1675190304.356932,562.500244140625
1675190304.382329,703.8365478515625
1675190304.406967,727.08447265625
1675190304.4349005,707.1968383789062
