Time,data
1675190345.4230444,1018.35302734375
1675190345.4507542,1018.2808837890625
1675190345.4745688,1018.2634887695312
1675190345.4996908,1018.3414916992188
1675190345.5276327,1018.2681274414062
1675190345.5524664,1018.2554931640625
1675190345.5815158,1018.3235473632812
1675190345.6056046,1018.2451782226562
1675190345.6340933,1018.33251953125
1675190345.659416,1018.3213500976562
1675190345.7569284,1018.2898559570312
1675190345.8461986,1018.2980346679688
1675190345.8475394,965.7981567382812
1675190345.848938,963.8899536132812
1675190345.8505838,963.7931518554688
1675190345.851787,963.8590698242188
1675190345.852963,963.218017578125
1675190345.8717906,962.4533081054688
1675190345.8975637,963.6243896484375
1675190345.9251523,962.3660278320312
1675190345.9498682,963.2478637695312
1675190345.9756896,962.9891967773438
1675190346.0028863,962.17236328125
1675190346.0285113,963.1685180664062
1675190346.0562353,963.1869506835938
1675190346.0813005,961.6522216796875
1675190346.109345,962.841796875
1675190346.1348531,963.136474609375
1675190346.1590567,962.4049072265625
1675190346.1875422,962.5599975585938
1675190346.21257,962.576416015625
1675190346.2405536,962.5481567382812
1675190346.2651455,962.5343627929688
1675190346.2935474,962.2351684570312
1675190346.31906,962.5285034179688
1675190346.346781,962.3009033203125
1675190346.3718896,962.38671875
1675190346.399893,962.5755615234375
1675190346.4254634,963.4872436523438
1675190346.4535394,961.741455078125
1675190346.4785557,962.1800537109375
1675190346.5039296,962.1409912109375
1675190346.5317843,961.3999633789062
1675190346.5571141,962.0711669921875
1675190346.5849502,961.8025512695312
1675190346.610507,962.3536376953125
1675190346.6355653,962.2615966796875
1675190346.6625838,961.4600219726562
1675190346.6869025,961.7216186523438
1675190346.716014,962.533447265625
1675190346.7405677,962.0169067382812
1675190346.7686605,962.0748291015625
1675190346.794238,962.0846557617188
1675190346.8220806,961.8968505859375
1675190346.8465707,962.5842895507812
1675190346.8714623,961.947021484375
1675190346.8998456,962.492919921875
1675190346.9256055,962.4010620117188
1675190346.953591,962.9447631835938
1675190346.9780035,962.60107421875
1675190347.0061965,961.5027465820312
1675190347.031292,962.0477294921875
1675190347.059474,960.9979858398438
1675190347.0849683,961.4832763671875
1675190347.1133544,961.45947265625
1675190347.1375363,961.6415405273438
1675190347.1661336,962.578125
1675190347.1906261,962.051513671875
1675190347.2158177,961.6510620117188
1675190347.2441144,962.1307373046875
1675190347.2696853,962.9150390625
1675190347.2971976,961.8746337890625
1675190347.322375,961.267333984375
1675190347.350224,961.7173461914062
1675190347.3760788,962.1912841796875
1675190347.4008355,961.386474609375
1675190347.4281485,962.0079956054688
1675190347.453079,962.0294189453125
1675190347.4813304,961.288818359375
1675190347.5065863,960.7100830078125
1675190347.5311794,962.7353515625
1675190347.5596585,962.2910766601562
1675190347.5842085,962.5296020507812
1675190347.61269,961.8677368164062
1675190347.6381927,962.3477172851562
1675190347.6658642,962.1372680664062
1675190347.692116,961.8736572265625
1675190347.7198555,961.5099487304688
1675190347.7446308,961.982177734375
1675190347.7721307,961.1048583984375
1675190347.7979763,961.4100341796875
1675190347.8226676,961.282470703125
1675190347.8505297,962.781005859375
1675190347.8761187,961.946044921875
1675190347.9036012,961.4589233398438
1675190347.9286602,961.6494750976562
1675190347.9565747,962.3314819335938
1675190347.982043,962.0785522460938
1675190348.00999,962.12646484375
1675190348.0350654,961.8168334960938
1675190348.063049,961.7091064453125
1675190348.087636,961.5625610351562
1675190348.112767,962.241943359375
1675190348.1410534,962.4901123046875
1675190348.1659636,961.8082275390625
1675190348.1941874,961.5720825195312
1675190348.219773,962.0835571289062
1675190348.2473595,961.5455932617188
1675190348.2729175,961.6119995117188
1675190348.297228,962.3138427734375
1675190348.3254876,961.7036743164062
1675190348.3537536,961.2218627929688
1675190348.378452,961.4044799804688
1675190348.4040058,961.7056884765625
1675190348.431635,961.0195922851562
1675190348.4569223,961.429443359375
1675190348.484874,961.6724853515625
1675190348.5096111,961.846923828125
1675190348.53496,961.8081665039062
1675190348.562782,962.017333984375
1675190348.5881643,961.5498657226562
1675190348.6165018,961.2001953125
1675190348.64176,961.650146484375
1675190348.669255,961.763916015625
1675190348.6946478,960.9351806640625
1675190348.7189205,961.134521484375
1675190348.7473915,960.8389282226562
1675190348.7725308,961.0809936523438
1675190348.8003712,887.3031005859375
1675190348.8259566,648.6560668945312
1675190348.8535895,658.5762939453125
1675190348.8791237,655.0778198242188
1675190348.906814,643.0584106445312
1675190348.9321208,627.2943725585938
1675190348.9600265,604.4341430664062
1675190348.9854124,592.221923828125
1675190349.0132523,776.51171875
1675190349.0385876,835.7682495117188
1675190349.0640442,811.6666259765625
1675190349.091049,772.5668334960938
1675190349.1168325,738.3383178710938
1675190349.144356,722.6981811523438
1675190349.1697018,712.6598510742188
1675190349.197546,708.0612182617188
1675190349.2227762,704.9971923828125
1675190349.2507873,701.4749145507812
1675190349.2755163,699.190185546875
1675190349.300889,695.7106323242188
1675190349.328647,692.9033813476562
1675190349.353868,692.0339965820312
1675190349.381842,691.0269775390625
1675190349.406541,689.7716674804688
1675190349.4319236,687.5242309570312
1675190349.4598835,688.6502685546875
1675190349.485631,686.9551391601562
1675190349.513738,687.6281127929688
1675190349.5377145,686.5906372070312
1675190349.5663521,685.3975830078125
1675190349.591926,683.9972534179688
1675190349.6157167,683.5421142578125
1675190349.644403,682.3551635742188
1675190349.6731033,680.247802734375
1675190349.6975765,680.8298950195312
1675190349.7258053,679.986572265625
1675190349.7505832,679.7138671875
1675190349.7758405,681.01611328125
1675190349.8040833,679.8120727539062
1675190349.828939,679.6422119140625
1675190349.8570528,683.832763671875
1675190349.8822496,684.1610107421875
1675190349.91019,689.15283203125
1675190349.9360256,692.6962280273438
1675190349.9603007,698.6657104492188
1675190349.987959,700.9938354492188
1675190350.0129666,704.3004150390625
1675190350.0412781,709.9103393554688
1675190350.06664,716.3399047851562
1675190350.094609,721.0701293945312
1675190350.1203482,731.4130859375
1675190350.1478217,747.113525390625
1675190350.172436,758.6843872070312
1675190350.1981096,773.3215942382812
1675190350.2256763,779.7337036132812
1675190350.250794,788.3132934570312
1675190350.2790825,792.8207397460938
1675190350.3046024,794.8008422851562
1675190350.3320107,800.5098266601562
1675190350.3574908,807.5836791992188
1675190350.3852375,807.6570434570312
1675190350.4107356,806.5140991210938
1675190350.4355955,805.7611083984375
1675190350.4632819,804.9490356445312
1675190350.488005,807.075439453125
1675190350.5164003,810.244140625
1675190350.5414753,818.654541015625
1675190350.5698195,832.78125
1675190350.5945582,830.9136352539062
1675190350.6229024,869.5281372070312
1675190350.6475224,831.1661987304688
1675190350.6730294,962.613037109375
1675190350.7008624,963.3483276367188
1675190350.7258728,962.0664672851562
1675190350.7540483,963.2642211914062
1675190350.7791815,961.8651123046875
1675190350.8071535,961.8651123046875
1675190350.8326564,962.4385375976562
1675190350.8569968,962.996337890625
1675190350.8858783,961.6534423828125
1675190350.9107323,961.558349609375
1675190350.9391196,961.9212646484375
1675190350.964047,961.83349609375
1675190350.9917314,962.1234130859375
1675190351.0174232,961.435302734375
1675190351.0448523,962.638916015625
1675190351.0704827,961.7440185546875
1675190351.0980856,962.6522216796875
1675190351.1227493,962.4393310546875
1675190351.1475334,961.30712890625
1675190351.176398,961.1436157226562
1675190351.2007618,962.6629638671875
1675190351.2292187,962.6155395507812
1675190351.2540207,962.5054321289062
1675190351.2824943,962.45947265625
1675190351.3073971,962.4440307617188
1675190351.33273,962.0894775390625
1675190351.360317,962.7322387695312
1675190351.3858998,961.7635498046875
1675190351.413465,961.6860961914062
1675190351.4394681,961.4346923828125
1675190351.4669368,961.5687255859375
1675190351.4921968,963.0823974609375
1675190351.519953,961.8433837890625
1675190351.5448384,961.9097900390625
1675190351.5704405,962.1416625976562
1675190351.5983675,961.8739013671875
1675190351.6240983,963.0003662109375
1675190351.6518772,961.289306640625
1675190351.6766582,961.8445434570312
1675190351.7042484,961.802978515625
1675190351.7290304,961.678955078125
1675190351.7575238,961.9342041015625
1675190351.78299,962.6192016601562
1675190351.8107047,962.0079956054688
1675190351.8366833,961.6246948242188
1675190351.8639307,962.2794189453125
1675190351.8886836,962.19775390625
1675190351.914538,962.0718383789062
1675190351.941957,961.7086181640625
1675190351.9677477,961.2413330078125
1675190351.9950385,961.66943359375
1675190352.0197656,961.8154296875
1675190352.045517,961.520263671875
1675190352.0731223,961.1901245117188
1675190352.0986016,961.3211669921875
1675190352.1261637,961.922607421875
1675190352.1517904,962.1618041992188
1675190352.1793196,962.8118896484375
1675190352.2051406,962.701171875
1675190352.2290506,961.2366943359375
1675190352.2575662,962.4752807617188
1675190352.2819967,961.6011352539062
1675190352.310463,960.8159790039062
1675190352.3359127,961.5040893554688
1675190352.363635,961.3910522460938
1675190352.3885362,962.1214599609375
1675190352.4169881,961.9071044921875
1675190352.4425583,962.2232055664062
1675190352.4700363,961.6378173828125
1675190352.4956741,961.91162109375
1675190352.5232427,962.049072265625
1675190352.5490572,961.999267578125
1675190352.5726826,961.4998779296875
1675190352.6018138,961.6239624023438
1675190352.626499,961.6549682617188
1675190352.6543062,961.6329345703125
1675190352.6801636,962.1912231445312
