Time,data
1675190334.3381426,962.6422119140625
1675190334.363944,961.9743041992188
1675190334.3875499,962.752685546875
1675190334.4168775,962.64990234375
1675190334.4445271,962.1495361328125
1675190334.4705951,962.2241821289062
1675190334.4944446,961.6680297851562
1675190334.5224469,962.7490844726562
1675190334.54813,962.904052734375
1675190334.5757732,961.9215087890625
1675190334.601139,962.4002685546875
1675190334.6288104,961.7842407226562
1675190334.6538556,961.7026977539062
1675190334.6818953,962.3118896484375
1675190334.7065368,961.595458984375
1675190334.731997,962.4447021484375
1675190334.7602832,961.7257080078125
1675190334.7852457,963.1015625
1675190334.8130314,962.3571166992188
1675190334.8385828,961.6129760742188
1675190334.8662817,961.8109130859375
1675190334.891239,961.8311157226562
1675190334.9155548,962.45751953125
1675190334.9441028,962.2313842773438
1675190334.9687335,962.4584350585938
1675190334.997313,962.2958374023438
1675190335.0229075,961.7549438476562
1675190335.0481987,961.5234375
1675190335.0757475,962.74951171875
1675190335.1528196,961.7520751953125
1675190335.2471719,962.5972290039062
1675190335.2483428,1016.154541015625
1675190335.2495415,1018.327880859375
1675190335.250668,1018.1928100585938
1675190335.2519119,1018.22216796875
1675190335.259606,1018.1682739257812
1675190335.288032,1018.2567138671875
1675190335.3131733,1018.2254028320312
1675190335.3415306,1018.2208862304688
1675190335.3670623,1018.1917724609375
1675190335.391527,1018.2740478515625
1675190335.4195023,1018.2196655273438
1675190335.4441454,1018.1918334960938
1675190335.472819,1018.2078247070312
1675190335.4981644,1018.2572631835938
1675190335.525893,1018.3148193359375
1675190335.5505898,1018.1627807617188
1675190335.578889,1018.2923583984375
1675190335.6036448,1018.2470092773438
1675190335.628739,1018.2219848632812
1675190335.6578672,1018.2763671875
1675190335.6819441,1018.2257690429688
1675190335.7109656,1018.251708984375
1675190335.735326,1018.2733154296875
1675190335.7631721,1018.3710327148438
1675190335.788389,1018.22119140625
1675190335.816505,1018.2400512695312
1675190335.8417468,1018.2120971679688
1675190335.8666282,1018.2237548828125
1675190335.8943026,1018.1895141601562
